t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,genes
bicolor.eurysomas,mohavensis,obesus.lahontan,Railroad.Valley,0.2903,0.3548,0.3548,31
bicolor.eurysomas,mohavensis,obesus.lahontan,Railroad.Valley,0.3333,0.25,0.4167,36
bicolor.eurysomas,mohavensis,obesus.lahontan,thalassinus,0.25,0.2292,0.5208,48
bicolor.eurysomas,mohavensis,obesus.lahontan,thalassinus,0.3333,0.2157,0.451,51
bicolor.eurysomas,mohavensis,obesus.lahontan,thalassinus.vaccaceps,0.1064,0.1489,0.7447,47
bicolor.eurysomas,mohavensis,obesus.lahontan,thalassinus.vaccaceps,0.1053,0.1404,0.7544,57
bicolor.eurysomas,mohavensis,obesus.snyderi,obesus.toikona,0.45,0.35,0.2,40
bicolor.eurysomas,mohavensis,obesus.snyderi,obesus.toikona,0.4386,0.2632,0.2982,57
bicolor.eurysomas,mohavensis,obesus.snyderi,P.macrolepidotus,0.3889,0.2778,0.3333,54
bicolor.eurysomas,mohavensis,obesus.snyderi,P.macrolepidotus,0.3659,0.3171,0.3171,41
bicolor.eurysomas,mohavensis,obesus.snyderi,Railroad.Valley,0.3387,0.3548,0.3065,62
bicolor.eurysomas,mohavensis,obesus.snyderi,Railroad.Valley,0.3095,0.4286,0.2619,42
bicolor.eurysomas,mohavensis,obesus.snyderi,thalassinus,0.3,0.175,0.525,40
bicolor.eurysomas,mohavensis,obesus.snyderi,thalassinus,0.2564,0.1795,0.5641,39
bicolor.eurysomas,mohavensis,obesus.snyderi,thalassinus.vaccaceps,0.1818,0.0909,0.7273,55
bicolor.eurysomas,mohavensis,obesus.snyderi,thalassinus.vaccaceps,0.2174,0.1739,0.6087,69
bicolor.eurysomas,mohavensis,obesus.toikona,P.macrolepidotus,0.3404,0.383,0.2766,47
bicolor.eurysomas,mohavensis,obesus.toikona,P.macrolepidotus,0.3846,0.2308,0.3846,52
bicolor.eurysomas,mohavensis,obesus.toikona,Railroad.Valley,0.4211,0.3333,0.2456,57
bicolor.eurysomas,mohavensis,obesus.toikona,Railroad.Valley,0.2931,0.3276,0.3793,58
bicolor.eurysomas,mohavensis,obesus.toikona,thalassinus,0.2615,0.2615,0.4769,65
bicolor.eurysomas,mohavensis,obesus.toikona,thalassinus,0.1915,0.234,0.5745,47
bicolor.eurysomas,mohavensis,obesus.toikona,thalassinus.vaccaceps,0.2258,0.129,0.6452,62
bicolor.eurysomas,mohavensis,obesus.toikona,thalassinus.vaccaceps,0.1429,0.1429,0.7143,49
bicolor.eurysomas,mohavensis,P.macrolepidotus,Railroad.Valley,0.4,0.32,0.28,25
bicolor.eurysomas,mohavensis,P.macrolepidotus,Railroad.Valley,0.3404,0.3191,0.3404,47
bicolor.eurysomas,mohavensis,P.macrolepidotus,thalassinus,0.5,0.1667,0.3333,30
bicolor.eurysomas,mohavensis,P.macrolepidotus,thalassinus,0.4762,0.2143,0.3095,42
bicolor.eurysomas,mohavensis,P.macrolepidotus,thalassinus.vaccaceps,0.2545,0.1636,0.5818,55
bicolor.eurysomas,mohavensis,P.macrolepidotus,thalassinus.vaccaceps,0.2683,0.122,0.6098,41
bicolor.eurysomas,mohavensis,Railroad.Valley,thalassinus,0.2632,0.3421,0.3947,38
bicolor.eurysomas,mohavensis,Railroad.Valley,thalassinus,0.2182,0.2909,0.4909,55
bicolor.eurysomas,mohavensis,Railroad.Valley,thalassinus.vaccaceps,0.1724,0.1552,0.6724,58
bicolor.eurysomas,mohavensis,Railroad.Valley,thalassinus.vaccaceps,0.1636,0.2364,0.6,55
bicolor.eurysomas,mohavensis,thalassinus,thalassinus.vaccaceps,0.2826,0.2391,0.4783,46
bicolor.eurysomas,mohavensis,thalassinus,thalassinus.vaccaceps,0.2708,0.3125,0.4167,48
bicolor.eurysomas,newarkensis,obesus.lahontan,obesus.snyderi,0.5122,0.1951,0.2927,41
bicolor.eurysomas,newarkensis,obesus.lahontan,obesus.snyderi,0.5741,0.1481,0.2778,54
bicolor.eurysomas,newarkensis,obesus.lahontan,obesus.toikona,0.5227,0.2045,0.2727,44
bicolor.eurysomas,newarkensis,obesus.lahontan,obesus.toikona,0.6038,0.1887,0.2075,53
bicolor.eurysomas,newarkensis,obesus.lahontan,P.macrolepidotus,0.4359,0.3846,0.1795,39
bicolor.eurysomas,newarkensis,obesus.lahontan,P.macrolepidotus,0.413,0.3696,0.2174,46
bicolor.eurysomas,newarkensis,obesus.lahontan,Railroad.Valley,0.4565,0.2609,0.2826,46
bicolor.eurysomas,newarkensis,obesus.lahontan,Railroad.Valley,0.5128,0.2564,0.2308,39
bicolor.eurysomas,newarkensis,obesus.lahontan,thalassinus,0.3478,0.2826,0.3696,46
bicolor.eurysomas,newarkensis,obesus.lahontan,thalassinus,0.3061,0.3061,0.3878,49
bicolor.eurysomas,newarkensis,obesus.lahontan,thalassinus.vaccaceps,0.1667,0.2778,0.5556,36
bicolor.eurysomas,newarkensis,obesus.lahontan,thalassinus.vaccaceps,0.2391,0.2609,0.5,46
bicolor.eurysomas,newarkensis,obesus.snyderi,obesus.toikona,0.7097,0.129,0.1613,62
bicolor.eurysomas,newarkensis,obesus.snyderi,obesus.toikona,0.5088,0.2807,0.2105,57
bicolor.eurysomas,newarkensis,obesus.snyderi,P.macrolepidotus,0.439,0.3415,0.2195,41
bicolor.eurysomas,newarkensis,obesus.snyderi,P.macrolepidotus,0.5854,0.2439,0.1707,41
bicolor.eurysomas,newarkensis,obesus.snyderi,Railroad.Valley,0.2667,0.3333,0.4,30
bicolor.eurysomas,newarkensis,obesus.snyderi,Railroad.Valley,0.4038,0.4038,0.1923,52
bicolor.eurysomas,newarkensis,obesus.snyderi,thalassinus,0.1714,0.4286,0.4,35
bicolor.eurysomas,newarkensis,obesus.snyderi,thalassinus,0.3636,0.3182,0.3182,44
bicolor.eurysomas,newarkensis,obesus.snyderi,thalassinus.vaccaceps,0.2308,0.2308,0.5385,39
bicolor.eurysomas,newarkensis,obesus.snyderi,thalassinus.vaccaceps,0.3611,0.2222,0.4167,36
bicolor.eurysomas,newarkensis,obesus.toikona,P.macrolepidotus,0.3953,0.3256,0.2791,43
bicolor.eurysomas,newarkensis,obesus.toikona,P.macrolepidotus,0.4231,0.3269,0.25,52
bicolor.eurysomas,newarkensis,obesus.toikona,Railroad.Valley,0.5085,0.2542,0.2373,59
bicolor.eurysomas,newarkensis,obesus.toikona,Railroad.Valley,0.381,0.3333,0.2857,63
bicolor.eurysomas,newarkensis,obesus.toikona,thalassinus,0.3273,0.2545,0.4182,55
bicolor.eurysomas,newarkensis,obesus.toikona,thalassinus,0.2903,0.3548,0.3548,62
bicolor.eurysomas,newarkensis,obesus.toikona,thalassinus.vaccaceps,0.2653,0.1837,0.551,49
bicolor.eurysomas,newarkensis,obesus.toikona,thalassinus.vaccaceps,0.2545,0.1818,0.5636,55
bicolor.eurysomas,newarkensis,P.macrolepidotus,Railroad.Valley,0.4634,0.3902,0.1463,41
bicolor.eurysomas,newarkensis,P.macrolepidotus,Railroad.Valley,0.439,0.3171,0.2439,41
bicolor.eurysomas,newarkensis,P.macrolepidotus,thalassinus,0.4444,0.2778,0.2778,36
bicolor.eurysomas,newarkensis,P.macrolepidotus,thalassinus,0.5714,0.1429,0.2857,35
bicolor.eurysomas,newarkensis,P.macrolepidotus,thalassinus.vaccaceps,0.2424,0.2424,0.5152,33
bicolor.eurysomas,newarkensis,P.macrolepidotus,thalassinus.vaccaceps,0.3243,0.1892,0.4865,37
bicolor.eurysomas,newarkensis,Railroad.Valley,thalassinus,0.1282,0.4359,0.4359,39
bicolor.eurysomas,newarkensis,Railroad.Valley,thalassinus,0.2927,0.2439,0.4634,41
bicolor.eurysomas,newarkensis,Railroad.Valley,thalassinus.vaccaceps,0.3409,0.0909,0.5682,44
bicolor.eurysomas,newarkensis,Railroad.Valley,thalassinus.vaccaceps,0.1667,0.2222,0.6111,54
bicolor.eurysomas,newarkensis,thalassinus,thalassinus.vaccaceps,0.3333,0.2,0.4667,45
bicolor.eurysomas,newarkensis,thalassinus,thalassinus.vaccaceps,0.4359,0.1282,0.4359,39
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,obesus.toikona,0.3846,0.2308,0.3846,39
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,obesus.toikona,0.5,0.3056,0.1944,36
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,P.macrolepidotus,0.2895,0.4211,0.2895,38
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,P.macrolepidotus,0.3333,0.3077,0.359,39
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,Railroad.Valley,0.1875,0.3542,0.4583,48
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,Railroad.Valley,0.2857,0.3714,0.3429,35
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,thalassinus,0.2,0.2222,0.5778,45
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,thalassinus,0.3023,0.3023,0.3953,43
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,thalassinus.vaccaceps,0.2115,0.1731,0.6154,52
bicolor.eurysomas,obesus.lahontan,obesus.snyderi,thalassinus.vaccaceps,0.1667,0.1852,0.6481,54
bicolor.eurysomas,obesus.lahontan,obesus.toikona,P.macrolepidotus,0.3,0.32,0.38,50
bicolor.eurysomas,obesus.lahontan,obesus.toikona,P.macrolepidotus,0.35,0.275,0.375,40
bicolor.eurysomas,obesus.lahontan,obesus.toikona,Railroad.Valley,0.2381,0.5,0.2619,42
bicolor.eurysomas,obesus.lahontan,obesus.toikona,Railroad.Valley,0.2407,0.3704,0.3889,54
bicolor.eurysomas,obesus.lahontan,obesus.toikona,thalassinus,0.2,0.24,0.56,50
bicolor.eurysomas,obesus.lahontan,obesus.toikona,thalassinus,0.26,0.18,0.56,50
bicolor.eurysomas,obesus.lahontan,obesus.toikona,thalassinus.vaccaceps,0.25,0.1042,0.6458,48
bicolor.eurysomas,obesus.lahontan,obesus.toikona,thalassinus.vaccaceps,0.2128,0.1702,0.617,47
bicolor.eurysomas,obesus.lahontan,P.macrolepidotus,Railroad.Valley,0.2647,0.5,0.2353,34
bicolor.eurysomas,obesus.lahontan,P.macrolepidotus,Railroad.Valley,0.3571,0.5,0.1429,42
bicolor.eurysomas,obesus.lahontan,P.macrolepidotus,thalassinus,0.475,0.3,0.225,40
bicolor.eurysomas,obesus.lahontan,P.macrolepidotus,thalassinus,0.3939,0.303,0.303,33
bicolor.eurysomas,obesus.lahontan,P.macrolepidotus,thalassinus.vaccaceps,0.3871,0.0968,0.5161,31
bicolor.eurysomas,obesus.lahontan,P.macrolepidotus,thalassinus.vaccaceps,0.3415,0.1463,0.5122,41
bicolor.eurysomas,obesus.lahontan,Railroad.Valley,thalassinus,0.119,0.3571,0.5238,42
bicolor.eurysomas,obesus.lahontan,Railroad.Valley,thalassinus,0.1702,0.2979,0.5319,47
bicolor.eurysomas,obesus.lahontan,Railroad.Valley,thalassinus.vaccaceps,0.2683,0.0488,0.6829,41
bicolor.eurysomas,obesus.lahontan,Railroad.Valley,thalassinus.vaccaceps,0.1373,0.1373,0.7255,51
bicolor.eurysomas,obesus.lahontan,thalassinus,thalassinus.vaccaceps,0.3659,0.1463,0.4878,41
bicolor.eurysomas,obesus.lahontan,thalassinus,thalassinus.vaccaceps,0.375,0.1667,0.4583,24
bicolor.eurysomas,obesus.snyderi,obesus.toikona,P.macrolepidotus,0.3333,0.2083,0.4583,24
bicolor.eurysomas,obesus.snyderi,obesus.toikona,P.macrolepidotus,0.3111,0.3111,0.3778,45
bicolor.eurysomas,obesus.snyderi,obesus.toikona,Railroad.Valley,0.2791,0.2093,0.5116,43
bicolor.eurysomas,obesus.snyderi,obesus.toikona,Railroad.Valley,0.2388,0.209,0.5522,67
bicolor.eurysomas,obesus.snyderi,obesus.toikona,thalassinus,0.2069,0.2759,0.5172,58
bicolor.eurysomas,obesus.snyderi,obesus.toikona,thalassinus,0.2381,0.1587,0.6032,63
bicolor.eurysomas,obesus.snyderi,obesus.toikona,thalassinus.vaccaceps,0.1429,0.0714,0.7857,42
bicolor.eurysomas,obesus.snyderi,obesus.toikona,thalassinus.vaccaceps,0.1667,0.125,0.7083,48
bicolor.eurysomas,obesus.snyderi,P.macrolepidotus,Railroad.Valley,0.3191,0.3404,0.3404,47
bicolor.eurysomas,obesus.snyderi,P.macrolepidotus,Railroad.Valley,0.3137,0.3333,0.3529,51
bicolor.eurysomas,obesus.snyderi,P.macrolepidotus,thalassinus,0.3864,0.25,0.3636,44
bicolor.eurysomas,obesus.snyderi,P.macrolepidotus,thalassinus,0.4054,0.2162,0.3784,37
bicolor.eurysomas,obesus.snyderi,P.macrolepidotus,thalassinus.vaccaceps,0.2,0.2667,0.5333,30
bicolor.eurysomas,obesus.snyderi,P.macrolepidotus,thalassinus.vaccaceps,0.25,0.2273,0.5227,44
bicolor.eurysomas,obesus.snyderi,Railroad.Valley,thalassinus,0.2453,0.3774,0.3774,53
bicolor.eurysomas,obesus.snyderi,Railroad.Valley,thalassinus,0.125,0.2708,0.6042,48
bicolor.eurysomas,obesus.snyderi,Railroad.Valley,thalassinus.vaccaceps,0.1591,0.2273,0.6136,44
bicolor.eurysomas,obesus.snyderi,Railroad.Valley,thalassinus.vaccaceps,0.2414,0.1379,0.6207,58
bicolor.eurysomas,obesus.snyderi,thalassinus,thalassinus.vaccaceps,0.2941,0.2745,0.4314,51
bicolor.eurysomas,obesus.snyderi,thalassinus,thalassinus.vaccaceps,0.5152,0.1515,0.3333,33
bicolor.eurysomas,obesus.toikona,P.macrolepidotus,Railroad.Valley,0.4237,0.2712,0.3051,59
bicolor.eurysomas,obesus.toikona,P.macrolepidotus,Railroad.Valley,0.2909,0.4,0.3091,55
bicolor.eurysomas,obesus.toikona,P.macrolepidotus,thalassinus,0.3878,0.2857,0.3265,49
bicolor.eurysomas,obesus.toikona,P.macrolepidotus,thalassinus,0.2963,0.3148,0.3889,54
bicolor.eurysomas,obesus.toikona,P.macrolepidotus,thalassinus.vaccaceps,0.283,0.1698,0.5472,53
bicolor.eurysomas,obesus.toikona,P.macrolepidotus,thalassinus.vaccaceps,0.303,0.2424,0.4545,33
bicolor.eurysomas,obesus.toikona,Railroad.Valley,thalassinus,0.1961,0.2745,0.5294,51
bicolor.eurysomas,obesus.toikona,Railroad.Valley,thalassinus,0.3016,0.2222,0.4762,63
bicolor.eurysomas,obesus.toikona,Railroad.Valley,thalassinus.vaccaceps,0.1622,0.2432,0.5946,37
bicolor.eurysomas,obesus.toikona,Railroad.Valley,thalassinus.vaccaceps,0.14,0.34,0.52,50
bicolor.eurysomas,obesus.toikona,thalassinus,thalassinus.vaccaceps,0.2857,0.2143,0.5,56
bicolor.eurysomas,obesus.toikona,thalassinus,thalassinus.vaccaceps,0.3,0.3,0.4,40
bicolor.eurysomas,P.macrolepidotus,Railroad.Valley,thalassinus,0.2045,0.4091,0.3864,44
bicolor.eurysomas,P.macrolepidotus,Railroad.Valley,thalassinus,0.2292,0.4375,0.3333,48
bicolor.eurysomas,P.macrolepidotus,Railroad.Valley,thalassinus.vaccaceps,0.2333,0.2333,0.5333,30
bicolor.eurysomas,P.macrolepidotus,Railroad.Valley,thalassinus.vaccaceps,0.2128,0.1915,0.5957,47
bicolor.eurysomas,P.macrolepidotus,thalassinus,thalassinus.vaccaceps,0.234,0.2128,0.5532,47
bicolor.eurysomas,P.macrolepidotus,thalassinus,thalassinus.vaccaceps,0.2439,0.2927,0.4634,41
bicolor.eurysomas,Railroad.Valley,thalassinus,thalassinus.vaccaceps,0.3462,0.1923,0.4615,52
bicolor.eurysomas,Railroad.Valley,thalassinus,thalassinus.vaccaceps,0.3514,0.2162,0.4324,37
G.orcuttii,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.4565,0.3043,0.2391,92
G.orcuttii,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.3656,0.3333,0.3011,93
G.orcuttii,isolatus,Lida.Pond,McNett.Ranch,0.9242,0.0379,0.0379,132
G.orcuttii,isolatus,Lida.Pond,McNett.Ranch,0.9688,0.0234,0.0078,128
G.orcuttii,isolatus,Lida.Pond,mohavensis,0.466,0.2913,0.2427,103
G.orcuttii,isolatus,Lida.Pond,mohavensis,0.3776,0.2959,0.3265,98
G.orcuttii,isolatus,Lida.Pond,newarkensis,0.1975,0.6049,0.1975,81
G.orcuttii,isolatus,Lida.Pond,newarkensis,0.1889,0.5889,0.2222,90
G.orcuttii,isolatus,Lida.Pond,obesus.lahontan,0.4783,0.3188,0.2029,69
G.orcuttii,isolatus,Lida.Pond,obesus.lahontan,0.5455,0.1515,0.303,66
G.orcuttii,isolatus,Lida.Pond,obesus.snyderi,0.3696,0.2935,0.337,92
G.orcuttii,isolatus,Lida.Pond,obesus.snyderi,0.34,0.32,0.34,50
G.orcuttii,isolatus,Lida.Pond,obesus.toikona,0.4458,0.2651,0.2892,83
G.orcuttii,isolatus,Lida.Pond,obesus.toikona,0.3827,0.2963,0.321,81
G.orcuttii,isolatus,Lida.Pond,P.macrolepidotus,0.0282,0.0986,0.8732,71
G.orcuttii,isolatus,Lida.Pond,P.macrolepidotus,0.0385,0.0641,0.8974,78
G.orcuttii,isolatus,Lida.Pond,Railroad.Valley,0.4177,0.3038,0.2785,79
G.orcuttii,isolatus,Lida.Pond,Railroad.Valley,0.5,0.3382,0.1618,68
G.orcuttii,isolatus,Lida.Pond,thalassinus,0.2619,0.3095,0.4286,84
G.orcuttii,isolatus,Lida.Pond,thalassinus,0.2414,0.3448,0.4138,87
G.orcuttii,isolatus,Lida.Pond,thalassinus.vaccaceps,0.2537,0.4179,0.3284,67
G.orcuttii,isolatus,Lida.Pond,thalassinus.vaccaceps,0.3099,0.3662,0.3239,71
G.orcuttii,isolatus,Little.Fish.Lake.Valley,McNett.Ranch,0.4464,0.25,0.3036,112
G.orcuttii,isolatus,Little.Fish.Lake.Valley,McNett.Ranch,0.425,0.225,0.35,80
G.orcuttii,isolatus,Little.Fish.Lake.Valley,mohavensis,0.4051,0.2785,0.3165,79
G.orcuttii,isolatus,Little.Fish.Lake.Valley,mohavensis,0.4512,0.2683,0.2805,82
G.orcuttii,isolatus,Little.Fish.Lake.Valley,newarkensis,0.1923,0.6346,0.1731,52
G.orcuttii,isolatus,Little.Fish.Lake.Valley,newarkensis,0.22,0.6,0.18,50
G.orcuttii,isolatus,Little.Fish.Lake.Valley,obesus.lahontan,0.5172,0.2069,0.2759,58
G.orcuttii,isolatus,Little.Fish.Lake.Valley,obesus.lahontan,0.541,0.2131,0.2459,61
G.orcuttii,isolatus,Little.Fish.Lake.Valley,obesus.snyderi,0.2603,0.3288,0.411,73
G.orcuttii,isolatus,Little.Fish.Lake.Valley,obesus.snyderi,0.3288,0.2055,0.4658,73
G.orcuttii,isolatus,Little.Fish.Lake.Valley,obesus.toikona,0.3478,0.2029,0.4493,69
G.orcuttii,isolatus,Little.Fish.Lake.Valley,obesus.toikona,0.3594,0.2812,0.3594,64
G.orcuttii,isolatus,Little.Fish.Lake.Valley,P.macrolepidotus,0.0588,0.0294,0.9118,68
G.orcuttii,isolatus,Little.Fish.Lake.Valley,P.macrolepidotus,0.0781,0.0312,0.8906,64
G.orcuttii,isolatus,Little.Fish.Lake.Valley,Railroad.Valley,0.7391,0.1159,0.1449,69
G.orcuttii,isolatus,Little.Fish.Lake.Valley,Railroad.Valley,0.6333,0.2167,0.15,60
G.orcuttii,isolatus,Little.Fish.Lake.Valley,thalassinus,0.2895,0.25,0.4605,76
G.orcuttii,isolatus,Little.Fish.Lake.Valley,thalassinus,0.2727,0.3455,0.3818,55
G.orcuttii,isolatus,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.3108,0.3108,0.3784,74
G.orcuttii,isolatus,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.4068,0.2373,0.3559,59
G.orcuttii,isolatus,McNett.Ranch,mohavensis,0.4096,0.3253,0.2651,83
G.orcuttii,isolatus,McNett.Ranch,mohavensis,0.37,0.33,0.3,100
G.orcuttii,isolatus,McNett.Ranch,newarkensis,0.2346,0.5185,0.2469,81
G.orcuttii,isolatus,McNett.Ranch,newarkensis,0.25,0.6094,0.1406,64
G.orcuttii,isolatus,McNett.Ranch,obesus.lahontan,0.4189,0.3243,0.2568,74
G.orcuttii,isolatus,McNett.Ranch,obesus.lahontan,0.5,0.2444,0.2556,90
G.orcuttii,isolatus,McNett.Ranch,obesus.snyderi,0.3684,0.25,0.3816,76
G.orcuttii,isolatus,McNett.Ranch,obesus.snyderi,0.4348,0.25,0.3152,92
G.orcuttii,isolatus,McNett.Ranch,obesus.toikona,0.4026,0.3247,0.2727,77
G.orcuttii,isolatus,McNett.Ranch,obesus.toikona,0.443,0.2785,0.2785,79
G.orcuttii,isolatus,McNett.Ranch,P.macrolepidotus,0.0179,0.0357,0.9464,56
G.orcuttii,isolatus,McNett.Ranch,P.macrolepidotus,0.0635,0.0317,0.9048,63
G.orcuttii,isolatus,McNett.Ranch,Railroad.Valley,0.4545,0.3182,0.2273,88
G.orcuttii,isolatus,McNett.Ranch,Railroad.Valley,0.4045,0.3146,0.2809,89
G.orcuttii,isolatus,McNett.Ranch,thalassinus,0.2027,0.3108,0.4865,74
G.orcuttii,isolatus,McNett.Ranch,thalassinus,0.2658,0.3165,0.4177,79
G.orcuttii,isolatus,McNett.Ranch,thalassinus.vaccaceps,0.3333,0.3793,0.2874,87
G.orcuttii,isolatus,McNett.Ranch,thalassinus.vaccaceps,0.321,0.3704,0.3086,81
G.orcuttii,isolatus,mohavensis,newarkensis,0.1311,0.6721,0.1967,61
G.orcuttii,isolatus,mohavensis,newarkensis,0.2826,0.6304,0.087,46
G.orcuttii,isolatus,mohavensis,obesus.lahontan,0.4474,0.2105,0.3421,76
G.orcuttii,isolatus,mohavensis,obesus.lahontan,0.5,0.1552,0.3448,58
G.orcuttii,isolatus,mohavensis,obesus.snyderi,0.4375,0.3438,0.2188,64
G.orcuttii,isolatus,mohavensis,obesus.snyderi,0.3167,0.3167,0.3667,60
G.orcuttii,isolatus,mohavensis,obesus.toikona,0.3768,0.2899,0.3333,69
G.orcuttii,isolatus,mohavensis,obesus.toikona,0.4412,0.3088,0.25,68
G.orcuttii,isolatus,mohavensis,P.macrolepidotus,0.0179,0.0357,0.9464,56
G.orcuttii,isolatus,mohavensis,P.macrolepidotus,0.0755,0.0566,0.8679,53
G.orcuttii,isolatus,mohavensis,Railroad.Valley,0.3729,0.4068,0.2203,59
G.orcuttii,isolatus,mohavensis,Railroad.Valley,0.4167,0.3542,0.2292,48
G.orcuttii,isolatus,mohavensis,thalassinus,0.1571,0.3143,0.5286,70
G.orcuttii,isolatus,mohavensis,thalassinus,0.2,0.3538,0.4462,65
G.orcuttii,isolatus,mohavensis,thalassinus.vaccaceps,0.2949,0.3718,0.3333,78
G.orcuttii,isolatus,mohavensis,thalassinus.vaccaceps,0.3115,0.3443,0.3443,61
G.orcuttii,isolatus,newarkensis,obesus.lahontan,0.1803,0.2131,0.6066,61
G.orcuttii,isolatus,newarkensis,obesus.lahontan,0.2264,0.1887,0.5849,53
G.orcuttii,isolatus,newarkensis,obesus.snyderi,0.1429,0.1607,0.6964,56
G.orcuttii,isolatus,newarkensis,obesus.snyderi,0.1148,0.1311,0.7541,61
G.orcuttii,isolatus,newarkensis,obesus.toikona,0.1803,0.1967,0.623,61
G.orcuttii,isolatus,newarkensis,obesus.toikona,0.197,0.1515,0.6515,66
G.orcuttii,isolatus,newarkensis,P.macrolepidotus,0.0118,0.0588,0.9294,85
G.orcuttii,isolatus,newarkensis,P.macrolepidotus,0.0109,0.0435,0.9457,92
G.orcuttii,isolatus,newarkensis,Railroad.Valley,0.283,0.1887,0.5283,53
G.orcuttii,isolatus,newarkensis,Railroad.Valley,0.2051,0.1026,0.6923,39
G.orcuttii,isolatus,newarkensis,thalassinus,0.1449,0.1594,0.6957,69
G.orcuttii,isolatus,newarkensis,thalassinus,0.1667,0.3333,0.5,48
G.orcuttii,isolatus,newarkensis,thalassinus.vaccaceps,0.1667,0.1458,0.6875,48
G.orcuttii,isolatus,newarkensis,thalassinus.vaccaceps,0.2273,0.1818,0.5909,44
G.orcuttii,isolatus,obesus.lahontan,obesus.snyderi,0.4118,0.2941,0.2941,51
G.orcuttii,isolatus,obesus.lahontan,obesus.snyderi,0.3382,0.3676,0.2941,68
G.orcuttii,isolatus,obesus.lahontan,obesus.toikona,0.4694,0.2245,0.3061,49
G.orcuttii,isolatus,obesus.lahontan,obesus.toikona,0.3582,0.2687,0.3731,67
G.orcuttii,isolatus,obesus.lahontan,P.macrolepidotus,0.0566,0.0943,0.8491,53
G.orcuttii,isolatus,obesus.lahontan,P.macrolepidotus,0.0566,0.0189,0.9245,53
G.orcuttii,isolatus,obesus.lahontan,Railroad.Valley,0.5455,0.3409,0.1136,44
G.orcuttii,isolatus,obesus.lahontan,Railroad.Valley,0.4821,0.1786,0.3393,56
G.orcuttii,isolatus,obesus.lahontan,thalassinus,0.3,0.3,0.4,50
G.orcuttii,isolatus,obesus.lahontan,thalassinus,0.3333,0.3333,0.3333,51
G.orcuttii,isolatus,obesus.lahontan,thalassinus.vaccaceps,0.4082,0.2449,0.3469,49
G.orcuttii,isolatus,obesus.lahontan,thalassinus.vaccaceps,0.3519,0.4074,0.2407,54
G.orcuttii,isolatus,obesus.snyderi,obesus.toikona,0.4545,0.2576,0.2879,66
G.orcuttii,isolatus,obesus.snyderi,obesus.toikona,0.5,0.2973,0.2027,74
G.orcuttii,isolatus,obesus.snyderi,P.macrolepidotus,0.0377,0.0377,0.9245,53
G.orcuttii,isolatus,obesus.snyderi,P.macrolepidotus,0.0204,0.0408,0.9388,49
G.orcuttii,isolatus,obesus.snyderi,Railroad.Valley,0.3281,0.4062,0.2656,64
G.orcuttii,isolatus,obesus.snyderi,Railroad.Valley,0.3509,0.4737,0.1754,57
G.orcuttii,isolatus,obesus.snyderi,thalassinus,0.1961,0.451,0.3529,51
G.orcuttii,isolatus,obesus.snyderi,thalassinus,0.2069,0.4655,0.3276,58
G.orcuttii,isolatus,obesus.snyderi,thalassinus.vaccaceps,0.3611,0.3611,0.2778,72
G.orcuttii,isolatus,obesus.snyderi,thalassinus.vaccaceps,0.3485,0.3636,0.2879,66
G.orcuttii,isolatus,obesus.toikona,P.macrolepidotus,0.058,0.1014,0.8406,69
G.orcuttii,isolatus,obesus.toikona,P.macrolepidotus,0.069,0.0517,0.8793,58
G.orcuttii,isolatus,obesus.toikona,Railroad.Valley,0.5091,0.3455,0.1455,55
G.orcuttii,isolatus,obesus.toikona,Railroad.Valley,0.3276,0.431,0.2414,58
G.orcuttii,isolatus,obesus.toikona,thalassinus,0.2281,0.3684,0.4035,57
G.orcuttii,isolatus,obesus.toikona,thalassinus,0.1923,0.3462,0.4615,52
G.orcuttii,isolatus,obesus.toikona,thalassinus.vaccaceps,0.2875,0.4375,0.275,80
G.orcuttii,isolatus,obesus.toikona,thalassinus.vaccaceps,0.2874,0.4023,0.3103,87
G.orcuttii,isolatus,P.macrolepidotus,Railroad.Valley,0.0862,0.8621,0.0517,58
G.orcuttii,isolatus,P.macrolepidotus,Railroad.Valley,0.0606,0.8636,0.0758,66
G.orcuttii,isolatus,P.macrolepidotus,thalassinus,0.0556,0.8704,0.0741,54
G.orcuttii,isolatus,P.macrolepidotus,thalassinus,0.0286,0.8857,0.0857,70
G.orcuttii,isolatus,P.macrolepidotus,thalassinus.vaccaceps,0.0435,0.8841,0.0725,69
G.orcuttii,isolatus,P.macrolepidotus,thalassinus.vaccaceps,0.0435,0.8551,0.1014,69
G.orcuttii,isolatus,Railroad.Valley,thalassinus,0.2769,0.3077,0.4154,65
