t1,t2,t3,t4,CF12_34,CF12_34_lo,CF12_34_hi,CF13_24,CF13_24_lo,CF13_24_hi,CF14_23,CF14_23_lo,CF14_23_hi,genes
bicolor.columbianus,obesus.snyderi,Railroad.Valley,thalassinus.vaccaceps,0.1538,0.08858,0.23191,0.1538,0.08057,0.2286,0.6923,0.5965,0.784315,65
bicolor.columbianus,obesus.snyderi,Railroad.Valley,thalassinus.vaccaceps,0.1,0.0263,0.1842,0.375,0.25,0.5128,0.525,0.3902,0.65006,40
bicolor.columbianus,obesus.snyderi,thalassinus,thalassinus.vaccaceps,0.377,0.28165,0.485905,0.2623,0.1731,0.3571,0.3607,0.257575,0.471415,61
bicolor.columbianus,obesus.snyderi,thalassinus,thalassinus.vaccaceps,0.2174,0.1163,0.317155,0.2826,0.174945,0.3953,0.5,0.375,0.61763,46
bicolor.columbianus,obesus.toikona,P.macrolepidotus,Railroad.Valley,0.4043,0.2917,0.5306,0.2128,0.1111,0.32086,0.383,0.26828,0.5,47
bicolor.columbianus,obesus.toikona,P.macrolepidotus,Railroad.Valley,0.34,0.23072,0.4444,0.26,0.162695,0.3721,0.4,0.2857,0.51439,50
bicolor.columbianus,obesus.toikona,P.macrolepidotus,thalassinus,0.3448,0.2459,0.444595,0.2586,0.1667,0.3617,0.3966,0.2885,0.5,58
bicolor.columbianus,obesus.toikona,P.macrolepidotus,thalassinus,0.42,0.29265,0.5435,0.18,0.087665,0.2745,0.4,0.2909,0.52,50
bicolor.columbianus,obesus.toikona,P.macrolepidotus,thalassinus.vaccaceps,0.2727,0.16653,0.381,0.25,0.14613,0.36846,0.4773,0.35133,0.607845,44
bicolor.columbianus,obesus.toikona,P.macrolepidotus,thalassinus.vaccaceps,0.25,0.1395,0.36846,0.2,0.09672,0.3056,0.55,0.4167,0.676605,40
bicolor.columbianus,obesus.toikona,Railroad.Valley,thalassinus,0.1429,0.0571,0.244445,0.1714,0.0667,0.27286,0.6857,0.55,0.81409,35
bicolor.columbianus,obesus.toikona,Railroad.Valley,thalassinus,0.2105,0.124905,0.3077,0.3509,0.2407,0.4576,0.4386,0.333075,0.545585,57
bicolor.columbianus,obesus.toikona,Railroad.Valley,thalassinus.vaccaceps,0.1639,0.0893,0.2439,0.1639,0.088175,0.242525,0.6721,0.566,0.771425,61
bicolor.columbianus,obesus.toikona,Railroad.Valley,thalassinus.vaccaceps,0.2222,0.1081,0.34214,0.2222,0.1143,0.342945,0.5556,0.40616,0.68761,36
bicolor.columbianus,obesus.toikona,thalassinus,thalassinus.vaccaceps,0.2444,0.1395,0.35,0.2222,0.12238,0.32614,0.5333,0.4167,0.65714,45
bicolor.columbianus,obesus.toikona,thalassinus,thalassinus.vaccaceps,0.2459,0.15709,0.3333,0.2951,0.2,0.388185,0.459,0.3585,0.56461,61
bicolor.columbianus,P.macrolepidotus,Railroad.Valley,thalassinus,0.25,0.1333,0.3684,0.375,0.255775,0.5135,0.375,0.25,0.500555,40
bicolor.columbianus,P.macrolepidotus,Railroad.Valley,thalassinus,0.3125,0.2041,0.420055,0.3333,0.2195,0.4483,0.3542,0.2381,0.47544,48
bicolor.columbianus,P.macrolepidotus,Railroad.Valley,thalassinus.vaccaceps,0.3,0.1818,0.4119,0.175,0.0789,0.2821,0.525,0.39527,0.6591,40
bicolor.columbianus,P.macrolepidotus,Railroad.Valley,thalassinus.vaccaceps,0.2059,0.0938,0.3333,0.1471,0.0526,0.2439,0.6471,0.5,0.7812,34
bicolor.columbianus,P.macrolepidotus,thalassinus,thalassinus.vaccaceps,0.2593,0.12114,0.394205,0.1852,0.064305,0.322645,0.5556,0.4,0.71886,27
bicolor.columbianus,P.macrolepidotus,thalassinus,thalassinus.vaccaceps,0.6,0.4444,0.760095,0.2,0.07128,0.3333,0.2,0.0769,0.3448,25
bicolor.columbianus,Railroad.Valley,thalassinus,thalassinus.vaccaceps,0.4667,0.3226,0.6154,0.2,0.0882,0.3333,0.3333,0.1875,0.4828,30
bicolor.columbianus,Railroad.Valley,thalassinus,thalassinus.vaccaceps,0.2812,0.1818,0.371455,0.2344,0.15,0.327615,0.4844,0.3793,0.59734,64
bicolor.eurysomas,G.orcuttii,isolatus,Lida.Pond,0.2192,0.139185,0.303,0.3973,0.30585,0.493205,0.3836,0.284,0.478955,73
bicolor.eurysomas,G.orcuttii,isolatus,Lida.Pond,0.2588,0.180995,0.337205,0.4118,0.32178,0.5,0.3294,0.24466,0.415795,85
bicolor.eurysomas,G.orcuttii,isolatus,Little.Fish.Lake.Valley,0.3279,0.227775,0.4286,0.3115,0.2157,0.40281,0.3607,0.259265,0.4706,61
bicolor.eurysomas,G.orcuttii,isolatus,Little.Fish.Lake.Valley,0.3729,0.275855,0.476235,0.322,0.2222,0.431,0.3051,0.21046,0.4,59
bicolor.eurysomas,G.orcuttii,isolatus,McNett.Ranch,0.2778,0.1967,0.3662,0.375,0.2857,0.4697,0.3472,0.25269,0.439075,72
bicolor.eurysomas,G.orcuttii,isolatus,McNett.Ranch,0.2875,0.2078,0.376525,0.4,0.30254,0.493705,0.3125,0.2222,0.4,80
bicolor.eurysomas,G.orcuttii,isolatus,mohavensis,0.25,0.172335,0.3261,0.4643,0.378,0.5584,0.2857,0.2073,0.37047,84
bicolor.eurysomas,G.orcuttii,isolatus,mohavensis,0.2907,0.2133,0.369,0.3372,0.258015,0.417735,0.3721,0.2895,0.4624,86
bicolor.eurysomas,G.orcuttii,isolatus,newarkensis,0.6034,0.5077,0.71221,0.1897,0.1034,0.280795,0.2069,0.12278,0.2969,58
bicolor.eurysomas,G.orcuttii,isolatus,newarkensis,0.5577,0.4444,0.6667,0.2308,0.137255,0.324335,0.2115,0.12487,0.30958,52
bicolor.eurysomas,G.orcuttii,isolatus,obesus.lahontan,0.2791,0.1739,0.395325,0.3721,0.25,0.48942,0.3488,0.2245,0.46883,43
bicolor.eurysomas,G.orcuttii,isolatus,obesus.lahontan,0.25,0.156835,0.3529,0.3462,0.2391,0.46,0.4038,0.29303,0.510625,52
bicolor.eurysomas,G.orcuttii,isolatus,obesus.snyderi,0.1786,0.0962,0.26325,0.4821,0.3704,0.589345,0.3393,0.2391,0.450035,56
bicolor.eurysomas,G.orcuttii,isolatus,obesus.snyderi,0.2364,0.14807,0.33357,0.4,0.2963,0.50982,0.3636,0.259265,0.469745,55
bicolor.eurysomas,G.orcuttii,isolatus,obesus.toikona,0.2821,0.19987,0.35829,0.4615,0.3733,0.5526,0.2564,0.1757,0.3441,78
bicolor.eurysomas,G.orcuttii,isolatus,obesus.toikona,0.2703,0.191165,0.3538,0.4054,0.3134,0.5,0.3243,0.238575,0.410335,74
bicolor.eurysomas,G.orcuttii,isolatus,P.macrolepidotus,0.0571,0.0152,0.10534,0.9,0.8382,0.95716,0.0429,0.012485,0.085735,70
bicolor.eurysomas,G.orcuttii,isolatus,P.macrolepidotus,0.0333,0,0.0769,0.9333,0.875,0.9831,0.0333,0,0.07251,60
bicolor.eurysomas,G.orcuttii,isolatus,Railroad.Valley,0.3684,0.25968,0.4762,0.2807,0.18965,0.379335,0.3509,0.2542,0.45591,57
bicolor.eurysomas,G.orcuttii,isolatus,Railroad.Valley,0.3,0.175,0.416795,0.325,0.204275,0.45,0.375,0.2553,0.5128,40
bicolor.eurysomas,G.orcuttii,isolatus,thalassinus,0.2586,0.16218,0.352945,0.4483,0.346865,0.566775,0.2931,0.1875,0.3846,58
bicolor.eurysomas,G.orcuttii,isolatus,thalassinus,0.25,0.16127,0.3333,0.4531,0.344275,0.555675,0.2969,0.209,0.39195,64
bicolor.eurysomas,G.orcuttii,isolatus,thalassinus.vaccaceps,0.1625,0.09855,0.234635,0.275,0.1918,0.360025,0.5625,0.4643,0.65178,80
bicolor.eurysomas,G.orcuttii,isolatus,thalassinus.vaccaceps,0.2105,0.135765,0.29334,0.3026,0.2162,0.38814,0.4868,0.3973,0.579745,76
bicolor.eurysomas,G.orcuttii,Lida.Pond,Little.Fish.Lake.Valley,0.3837,0.298645,0.469935,0.2674,0.193845,0.345225,0.3488,0.2614,0.436835,86
bicolor.eurysomas,G.orcuttii,Lida.Pond,Little.Fish.Lake.Valley,0.4146,0.3258,0.506205,0.2683,0.1875,0.34883,0.3171,0.23328,0.4,82
bicolor.eurysomas,G.orcuttii,Lida.Pond,McNett.Ranch,0.9402,0.902295,0.9746,0.0256,0.007495,0.0517,0.0342,0.008595,0.0625,117
bicolor.eurysomas,G.orcuttii,Lida.Pond,McNett.Ranch,0.9364,0.89658,0.97251,0.0091,0,0.028,0.0545,0.0196,0.09241,110
bicolor.eurysomas,G.orcuttii,Lida.Pond,mohavensis,0.4268,0.3333,0.523355,0.2927,0.21044,0.37661,0.2805,0.2,0.35903,82
bicolor.eurysomas,G.orcuttii,Lida.Pond,mohavensis,0.3902,0.29995,0.4787,0.3293,0.243885,0.41675,0.2805,0.2,0.3684,82
bicolor.eurysomas,G.orcuttii,Lida.Pond,newarkensis,0.2877,0.20239,0.375,0.274,0.1912,0.35826,0.4384,0.3467,0.529445,73
bicolor.eurysomas,G.orcuttii,Lida.Pond,newarkensis,0.2821,0.20308,0.36783,0.2821,0.2,0.365615,0.4359,0.3415,0.530935,78
bicolor.eurysomas,G.orcuttii,Lida.Pond,obesus.lahontan,0.5286,0.4306,0.627955,0.2,0.1167,0.281225,0.2714,0.1884,0.36072,70
bicolor.eurysomas,G.orcuttii,Lida.Pond,obesus.lahontan,0.4533,0.355255,0.5443,0.2267,0.14765,0.30433,0.32,0.2319,0.4103,75
bicolor.eurysomas,G.orcuttii,Lida.Pond,obesus.snyderi,0.4058,0.3125,0.5,0.3043,0.21305,0.3939,0.2899,0.20366,0.386035,69
bicolor.eurysomas,G.orcuttii,Lida.Pond,obesus.snyderi,0.4324,0.339585,0.52384,0.3378,0.253185,0.4268,0.2297,0.1549,0.31943,74
bicolor.eurysomas,G.orcuttii,Lida.Pond,obesus.toikona,0.411,0.32348,0.513235,0.3151,0.232565,0.40407,0.274,0.1892,0.36,73
bicolor.eurysomas,G.orcuttii,Lida.Pond,obesus.toikona,0.425,0.336815,0.5161,0.325,0.238035,0.4096,0.25,0.1711,0.3333,80
bicolor.eurysomas,G.orcuttii,Lida.Pond,P.macrolepidotus,0.0615,0.015885,0.1167,0.9077,0.8421,0.96439,0.0308,0,0.0714,65
bicolor.eurysomas,G.orcuttii,Lida.Pond,P.macrolepidotus,0.0435,0.011,0.09211,0.913,0.8551,0.96553,0.0435,0.01249,0.08822,69
bicolor.eurysomas,G.orcuttii,Lida.Pond,Railroad.Valley,0.3913,0.3,0.493205,0.2899,0.207785,0.37842,0.3188,0.225715,0.403,69
bicolor.eurysomas,G.orcuttii,Lida.Pond,Railroad.Valley,0.3333,0.2414,0.4306,0.2917,0.2,0.386435,0.375,0.28379,0.47464,72
bicolor.eurysomas,G.orcuttii,Lida.Pond,thalassinus,0.2239,0.142795,0.308855,0.4328,0.3333,0.5362,0.3433,0.249845,0.4459,67
bicolor.eurysomas,G.orcuttii,Lida.Pond,thalassinus,0.2295,0.1406,0.3158,0.2787,0.183225,0.378825,0.4918,0.38179,0.6,61
bicolor.eurysomas,G.orcuttii,Lida.Pond,thalassinus.vaccaceps,0.2222,0.1429,0.303065,0.25,0.16459,0.34006,0.5278,0.432035,0.627225,72
bicolor.eurysomas,G.orcuttii,Lida.Pond,thalassinus.vaccaceps,0.1899,0.11935,0.2603,0.2278,0.1538,0.309945,0.5823,0.49299,0.67421,79
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,McNett.Ranch,0.4646,0.38,0.547625,0.2424,0.17999,0.31409,0.2929,0.214965,0.36707,99
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,McNett.Ranch,0.4268,0.3373,0.5125,0.2927,0.20728,0.37973,0.2805,0.20228,0.3611,82
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,mohavensis,0.3492,0.25,0.457635,0.254,0.1613,0.348575,0.3968,0.29322,0.50036,63
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,mohavensis,0.3968,0.29087,0.507,0.3492,0.25,0.4444,0.254,0.171875,0.34723,63
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,newarkensis,0.2879,0.2,0.3846,0.2879,0.2,0.386105,0.4242,0.323045,0.521735,66
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,newarkensis,0.3455,0.24513,0.45,0.3455,0.2453,0.45109,0.3091,0.2075,0.41829,55
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,obesus.lahontan,0.4286,0.3281,0.52465,0.2857,0.199885,0.3803,0.2857,0.19739,0.373195,70
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,obesus.lahontan,0.5156,0.40677,0.614,0.2812,0.1875,0.37842,0.2031,0.125,0.2881,64
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,obesus.snyderi,0.3492,0.25488,0.4531,0.3968,0.3,0.5,0.254,0.1636,0.3448,63
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,obesus.snyderi,0.3226,0.2258,0.42313,0.4516,0.346865,0.5577,0.2258,0.140515,0.3188,62
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,obesus.toikona,0.4028,0.3125,0.5,0.2917,0.2055,0.37508,0.3056,0.21616,0.396625,72
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,obesus.toikona,0.3833,0.273935,0.484865,0.3333,0.2308,0.437575,0.2833,0.193,0.37935,60
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,P.macrolepidotus,0.0476,0,0.09463,0.9206,0.8621,0.9714,0.0317,0,0.0702,63
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,P.macrolepidotus,0.0645,0.0167,0.1186,0.871,0.7969,0.9333,0.0645,0.0179,0.120035,62
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,Railroad.Valley,0.8077,0.7143,0.892935,0.0769,0.02,0.14,0.1154,0.051275,0.1887,52
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,Railroad.Valley,0.6774,0.57368,0.77552,0.2097,0.127665,0.2982,0.1129,0.0526,0.183745,62
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,thalassinus,0.2258,0.14038,0.32004,0.4516,0.35057,0.5556,0.3226,0.22447,0.42034,62
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,thalassinus,0.25,0.1569,0.3485,0.5,0.39208,0.60615,0.25,0.1552,0.3529,56
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.2308,0.13324,0.3265,0.2115,0.12278,0.30618,0.5577,0.440665,0.67312,52
bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1806,0.1077,0.2564,0.2917,0.202945,0.380335,0.5278,0.437455,0.6282,72
bicolor.eurysomas,G.orcuttii,McNett.Ranch,mohavensis,0.382,0.2947,0.47503,0.3258,0.24289,0.41031,0.2921,0.2111,0.37367,89
bicolor.eurysomas,G.orcuttii,McNett.Ranch,mohavensis,0.4058,0.3067,0.5072,0.2464,0.16127,0.328625,0.3478,0.26076,0.44873,69
bicolor.eurysomas,G.orcuttii,McNett.Ranch,newarkensis,0.3014,0.21616,0.392425,0.2877,0.2,0.377,0.411,0.3158,0.5065,73
bicolor.eurysomas,G.orcuttii,McNett.Ranch,newarkensis,0.3099,0.220585,0.40281,0.2817,0.1918,0.37935,0.4085,0.30669,0.50751,71
bicolor.eurysomas,G.orcuttii,McNett.Ranch,obesus.lahontan,0.48,0.36208,0.6,0.2,0.1087,0.300215,0.32,0.2041,0.42379,50
bicolor.eurysomas,G.orcuttii,McNett.Ranch,obesus.lahontan,0.5488,0.455485,0.642945,0.2073,0.135725,0.284005,0.2439,0.1667,0.324715,82
bicolor.eurysomas,G.orcuttii,McNett.Ranch,obesus.snyderi,0.4429,0.342325,0.539835,0.3286,0.23749,0.424225,0.2286,0.1452,0.3117,70
bicolor.eurysomas,G.orcuttii,McNett.Ranch,obesus.snyderi,0.3913,0.3086,0.4792,0.3587,0.27469,0.442905,0.25,0.175775,0.3261,92
bicolor.eurysomas,G.orcuttii,McNett.Ranch,obesus.toikona,0.3827,0.28884,0.47443,0.3457,0.2614,0.4267,0.2716,0.1923,0.35233,81
bicolor.eurysomas,G.orcuttii,McNett.Ranch,obesus.toikona,0.44,0.34207,0.526375,0.2933,0.2105,0.38579,0.2667,0.18309,0.35824,75
bicolor.eurysomas,G.orcuttii,McNett.Ranch,P.macrolepidotus,0.0556,0.01559,0.1136,0.8889,0.8158,0.955645,0.0556,0,0.1087,54
bicolor.eurysomas,G.orcuttii,McNett.Ranch,P.macrolepidotus,0.05,0.0141,0.101715,0.9,0.8333,0.961025,0.05,0.01102,0.09525,60
bicolor.eurysomas,G.orcuttii,McNett.Ranch,Railroad.Valley,0.3833,0.278655,0.48944,0.3,0.2037,0.4,0.3167,0.21877,0.4154,60
bicolor.eurysomas,G.orcuttii,McNett.Ranch,Railroad.Valley,0.4394,0.328385,0.547925,0.197,0.1186,0.2787,0.3636,0.263155,0.469745,66
bicolor.eurysomas,G.orcuttii,McNett.Ranch,thalassinus,0.2364,0.142785,0.3387,0.3091,0.21424,0.4167,0.4545,0.340875,0.5577,55
bicolor.eurysomas,G.orcuttii,McNett.Ranch,thalassinus,0.2143,0.1389,0.289215,0.4405,0.35054,0.52462,0.3452,0.26247,0.439,84
bicolor.eurysomas,G.orcuttii,McNett.Ranch,thalassinus.vaccaceps,0.2273,0.1493,0.31883,0.2727,0.18517,0.3582,0.5,0.4,0.59301,66
bicolor.eurysomas,G.orcuttii,McNett.Ranch,thalassinus.vaccaceps,0.2442,0.168125,0.320025,0.2442,0.17707,0.325815,0.5116,0.421545,0.5953,86
bicolor.eurysomas,G.orcuttii,mohavensis,newarkensis,0.3333,0.23437,0.4237,0.3056,0.2174,0.395185,0.3611,0.266645,0.4583,72
bicolor.eurysomas,G.orcuttii,mohavensis,newarkensis,0.3562,0.267365,0.4444,0.3151,0.228575,0.40853,0.3288,0.24233,0.419445,73
bicolor.eurysomas,G.orcuttii,mohavensis,obesus.lahontan,0.3651,0.2679,0.46385,0.254,0.1639,0.3455,0.381,0.281675,0.4821,63
bicolor.eurysomas,G.orcuttii,mohavensis,obesus.lahontan,0.5208,0.40304,0.6429,0.2292,0.1304,0.3333,0.25,0.15,0.346945,48
bicolor.eurysomas,G.orcuttii,mohavensis,obesus.snyderi,0.3158,0.212735,0.42253,0.4561,0.344775,0.56368,0.2281,0.1429,0.3269,57
bicolor.eurysomas,G.orcuttii,mohavensis,obesus.snyderi,0.3276,0.228015,0.435545,0.4483,0.344775,0.55569,0.2241,0.137255,0.31036,58
bicolor.eurysomas,G.orcuttii,mohavensis,obesus.toikona,0.4085,0.31144,0.5,0.3099,0.226635,0.40683,0.2817,0.1967,0.3692,71
bicolor.eurysomas,G.orcuttii,mohavensis,obesus.toikona,0.3125,0.2258,0.409845,0.3125,0.2121,0.4062,0.375,0.2778,0.4762,64
bicolor.eurysomas,G.orcuttii,mohavensis,P.macrolepidotus,0.0377,0,0.0833,0.9245,0.8644,0.9804,0.0377,0,0.0851949999999999,53
bicolor.eurysomas,G.orcuttii,mohavensis,P.macrolepidotus,0.0429,0.0127,0.0857649999999999,0.9143,0.8529,0.9672,0.0429,0,0.087725,70
bicolor.eurysomas,G.orcuttii,mohavensis,Railroad.Valley,0.3571,0.266645,0.4493,0.4143,0.316465,0.507,0.2286,0.14748,0.3165,70
bicolor.eurysomas,G.orcuttii,mohavensis,Railroad.Valley,0.4464,0.338675,0.5556,0.2857,0.187445,0.3878,0.2679,0.1692,0.375,56
bicolor.eurysomas,G.orcuttii,mohavensis,thalassinus,0.1176,0.0455,0.19154,0.3725,0.2703,0.483525,0.5098,0.3929,0.62,51
bicolor.eurysomas,G.orcuttii,mohavensis,thalassinus,0.15,0.0769,0.236115,0.4,0.29028,0.5,0.45,0.3433,0.566725,60
bicolor.eurysomas,G.orcuttii,mohavensis,thalassinus.vaccaceps,0.1667,0.0968,0.23604,0.2778,0.1899,0.367125,0.5556,0.458265,0.654895,72
bicolor.eurysomas,G.orcuttii,mohavensis,thalassinus.vaccaceps,0.1875,0.10767,0.2698,0.3281,0.2241,0.431,0.4844,0.38176,0.594235,64
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.lahontan,0.2553,0.152035,0.36597,0.3404,0.22806,0.46518,0.4043,0.2821,0.5319,47
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.lahontan,0.359,0.23905,0.4902,0.3333,0.2143,0.4595,0.3077,0.189115,0.4286,39
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.snyderi,0.2632,0.1724,0.3571,0.4912,0.38,0.60017,0.2456,0.15,0.33356,57
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.snyderi,0.2143,0.1311,0.3137,0.5,0.38593,0.607135,0.2857,0.184555,0.386435,56
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.toikona,0.3284,0.241775,0.42872,0.3731,0.280665,0.4783,0.2985,0.20687,0.3871,67
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.toikona,0.3188,0.2286,0.41251,0.3768,0.2836,0.469745,0.3043,0.215345,0.4028,69
bicolor.eurysomas,G.orcuttii,newarkensis,P.macrolepidotus,0.0263,0,0.05804,0.9342,0.8857,0.976715,0.0395,0,0.08,76
bicolor.eurysomas,G.orcuttii,newarkensis,P.macrolepidotus,0.0253,0,0.058005,0.9114,0.8588,0.961025,0.0633,0.0235,0.11251,79
bicolor.eurysomas,G.orcuttii,newarkensis,Railroad.Valley,0.2745,0.184175,0.38602,0.2941,0.18638,0.39661,0.4314,0.324155,0.545585,51
bicolor.eurysomas,G.orcuttii,newarkensis,Railroad.Valley,0.3651,0.2632,0.468845,0.4286,0.326805,0.5286,0.2063,0.124905,0.29633,63
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus,0.1967,0.11537,0.276615,0.4754,0.3704,0.5818,0.3279,0.2344,0.425045,61
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus,0.1923,0.1042,0.2917,0.5385,0.423055,0.65584,0.2692,0.1667,0.3721,52
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus.vaccaceps,0.1273,0.0545,0.2041,0.2909,0.1897,0.3962,0.5818,0.47054,0.69395,55
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus.vaccaceps,0.0862,0.03118,0.156245,0.3621,0.2667,0.46675,0.5517,0.4426,0.661025,58
bicolor.eurysomas,G.orcuttii,obesus.lahontan,obesus.snyderi,0.3529,0.244875,0.46675,0.3725,0.25637,0.480835,0.2745,0.1731,0.38005,51
bicolor.eurysomas,G.orcuttii,obesus.lahontan,obesus.snyderi,0.3,0.1795,0.421155,0.4,0.276565,0.5349,0.3,0.186,0.4242,40
bicolor.eurysomas,G.orcuttii,obesus.lahontan,obesus.toikona,0.381,0.249765,0.4872,0.381,0.2619,0.5122,0.2381,0.1304,0.35717,42
bicolor.eurysomas,G.orcuttii,obesus.lahontan,obesus.toikona,0.3867,0.2949,0.476305,0.2667,0.1831,0.347265,0.3467,0.2609,0.44,75
bicolor.eurysomas,G.orcuttii,obesus.lahontan,P.macrolepidotus,0.069,0.0179,0.1296,0.8793,0.807665,0.9444,0.0517,0.01449,0.1,58
bicolor.eurysomas,G.orcuttii,obesus.lahontan,P.macrolepidotus,0.0667,0.0169,0.1228,0.8333,0.744965,0.907415,0.1,0.04407,0.1731,60
bicolor.eurysomas,G.orcuttii,obesus.lahontan,Railroad.Valley,0.3191,0.2093,0.4348,0.3191,0.204065,0.425,0.3617,0.25,0.4878,47
bicolor.eurysomas,G.orcuttii,obesus.lahontan,Railroad.Valley,0.413,0.29265,0.537,0.3043,0.189675,0.425025,0.2826,0.175,0.4,46
bicolor.eurysomas,G.orcuttii,obesus.lahontan,thalassinus,0.2623,0.1724,0.350925,0.4426,0.3448,0.5517,0.2951,0.2,0.394795,61
bicolor.eurysomas,G.orcuttii,obesus.lahontan,thalassinus,0.2,0.113185,0.29173,0.3091,0.2083,0.414355,0.4909,0.381,0.6042,55
bicolor.eurysomas,G.orcuttii,obesus.lahontan,thalassinus.vaccaceps,0.1644,0.0952,0.2353,0.2329,0.15188,0.316555,0.6027,0.5,0.69702,73
bicolor.eurysomas,G.orcuttii,obesus.lahontan,thalassinus.vaccaceps,0.1591,0.07683,0.250245,0.1818,0.0909,0.2857,0.6591,0.536515,0.7714,44
bicolor.eurysomas,G.orcuttii,obesus.snyderi,obesus.toikona,0.4478,0.34835,0.55266,0.194,0.1167,0.27426,0.3582,0.265555,0.45336,67
bicolor.eurysomas,G.orcuttii,obesus.snyderi,obesus.toikona,0.4655,0.355795,0.576945,0.2069,0.1228,0.296965,0.3276,0.227255,0.43102,58
bicolor.eurysomas,G.orcuttii,obesus.snyderi,P.macrolepidotus,0.0652,0.01747,0.1282,0.8913,0.813925,0.96004,0.0435,0,0.1026,46
bicolor.eurysomas,G.orcuttii,obesus.snyderi,P.macrolepidotus,0.0385,0,0.0847,0.8654,0.784275,0.9375,0.0962,0.037,0.1667,52
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Railroad.Valley,0.3284,0.2344,0.42651,0.209,0.124915,0.2923,0.4627,0.3582,0.563645,67
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Railroad.Valley,0.35,0.2308,0.48723,0.3,0.175,0.418725,0.35,0.2286,0.4706,40
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus,0.193,0.113185,0.28584,0.386,0.280665,0.482135,0.4211,0.314745,0.52635,57
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus,0.16,0.073175,0.242,0.34,0.233965,0.45,0.5,0.3922,0.617,50
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus.vaccaceps,0.2439,0.1429,0.361795,0.1951,0.09677,0.2979,0.561,0.4412,0.676545,41
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus.vaccaceps,0.1455,0.069,0.230865,0.2364,0.1562,0.3333,0.6182,0.5,0.7222,55
bicolor.eurysomas,G.orcuttii,obesus.toikona,P.macrolepidotus,0.0169,0,0.0484,0.9153,0.854485,0.97062,0.0678,0.01788,0.125,59
bicolor.eurysomas,G.orcuttii,obesus.toikona,P.macrolepidotus,0.0448,0,0.088255,0.9104,0.85,0.9667,0.0448,0,0.08976,67
bicolor.eurysomas,G.orcuttii,obesus.toikona,Railroad.Valley,0.2857,0.192965,0.3913,0.3571,0.2545,0.46556,0.3571,0.254275,0.461575,56
bicolor.eurysomas,G.orcuttii,obesus.toikona,Railroad.Valley,0.3235,0.2254,0.413825,0.3235,0.230745,0.4189,0.3529,0.26147,0.4584,68
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus,0.1711,0.10129,0.24642,0.5132,0.418885,0.6081,0.3158,0.23189,0.40281,76
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus,0.1857,0.11281,0.2668,0.4714,0.372065,0.5735,0.3429,0.2564,0.43841,70
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus.vaccaceps,0.14,0.06,0.222295,0.24,0.145785,0.34002,0.62,0.5094,0.725875,50
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus.vaccaceps,0.2157,0.1224,0.31117,0.2745,0.176425,0.38005,0.5098,0.4,0.6304,51
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Railroad.Valley,0.0213,0,0.0638,0.0213,0,0.0612,0.9574,0.902,1,47
