t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,genes
bicolor.eurysomas,isolatus,newarkensis,thalassinus,0.087,0.2174,0.6957,46
bicolor.eurysomas,isolatus,newarkensis,thalassinus.vaccaceps,0.0375,0.1375,0.825,80
bicolor.eurysomas,isolatus,newarkensis,thalassinus.vaccaceps,0.1452,0.0645,0.7903,62
bicolor.eurysomas,isolatus,obesus.lahontan,obesus.snyderi,0.3962,0.3774,0.2264,53
bicolor.eurysomas,isolatus,obesus.lahontan,obesus.snyderi,0.6038,0.2264,0.1698,53
bicolor.eurysomas,isolatus,obesus.lahontan,obesus.toikona,0.4528,0.2453,0.3019,53
bicolor.eurysomas,isolatus,obesus.lahontan,obesus.toikona,0.431,0.2069,0.3621,58
bicolor.eurysomas,isolatus,obesus.lahontan,Railroad.Valley,0.5238,0.2381,0.2381,42
bicolor.eurysomas,isolatus,obesus.lahontan,Railroad.Valley,0.4762,0.3333,0.1905,42
bicolor.eurysomas,isolatus,obesus.lahontan,thalassinus,0.303,0.3636,0.3333,33
bicolor.eurysomas,isolatus,obesus.lahontan,thalassinus,0.3913,0.3478,0.2609,46
bicolor.eurysomas,isolatus,obesus.lahontan,thalassinus.vaccaceps,0.1538,0.3077,0.5385,52
bicolor.eurysomas,isolatus,obesus.lahontan,thalassinus.vaccaceps,0.2321,0.3036,0.4643,56
bicolor.eurysomas,isolatus,obesus.snyderi,obesus.toikona,0.6119,0.2239,0.1642,67
bicolor.eurysomas,isolatus,obesus.snyderi,obesus.toikona,0.6,0.1385,0.2615,65
bicolor.eurysomas,isolatus,obesus.snyderi,Railroad.Valley,0.434,0.2453,0.3208,53
bicolor.eurysomas,isolatus,obesus.snyderi,Railroad.Valley,0.463,0.2593,0.2778,54
bicolor.eurysomas,isolatus,obesus.snyderi,thalassinus,0.2632,0.3421,0.3947,38
bicolor.eurysomas,isolatus,obesus.snyderi,thalassinus,0.45,0.225,0.325,40
bicolor.eurysomas,isolatus,obesus.snyderi,thalassinus.vaccaceps,0.3519,0.1852,0.463,54
bicolor.eurysomas,isolatus,obesus.snyderi,thalassinus.vaccaceps,0.2558,0.2326,0.5116,43
bicolor.eurysomas,isolatus,obesus.toikona,Railroad.Valley,0.4062,0.375,0.2188,64
bicolor.eurysomas,isolatus,obesus.toikona,Railroad.Valley,0.411,0.3973,0.1918,73
bicolor.eurysomas,isolatus,obesus.toikona,thalassinus,0.3115,0.2951,0.3934,61
bicolor.eurysomas,isolatus,obesus.toikona,thalassinus,0.4,0.28,0.32,50
bicolor.eurysomas,isolatus,obesus.toikona,thalassinus.vaccaceps,0.2833,0.2333,0.4833,60
bicolor.eurysomas,isolatus,obesus.toikona,thalassinus.vaccaceps,0.2923,0.2462,0.4615,65
bicolor.eurysomas,isolatus,Railroad.Valley,thalassinus,0.2927,0.2683,0.439,41
bicolor.eurysomas,isolatus,Railroad.Valley,thalassinus,0.2381,0.4048,0.3571,42
bicolor.eurysomas,isolatus,Railroad.Valley,thalassinus.vaccaceps,0.2,0.1692,0.6308,65
bicolor.eurysomas,isolatus,Railroad.Valley,thalassinus.vaccaceps,0.1724,0.2414,0.5862,58
bicolor.eurysomas,isolatus,thalassinus,thalassinus.vaccaceps,0.3182,0.1818,0.5,44
bicolor.eurysomas,isolatus,thalassinus,thalassinus.vaccaceps,0.3878,0.1837,0.4286,49
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,McNett.Ranch,0.0612,0.9082,0.0306,98
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,McNett.Ranch,0.0657,0.8686,0.0657,137
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,mohavensis,0.1882,0.4118,0.4,85
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,mohavensis,0.2029,0.3913,0.4058,69
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,newarkensis,0.2319,0.2609,0.5072,69
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,newarkensis,0.2469,0.284,0.4691,81
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,obesus.lahontan,0.3667,0.3,0.3333,60
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,obesus.lahontan,0.3651,0.381,0.254,63
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,obesus.snyderi,0.2319,0.3913,0.3768,69
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,obesus.snyderi,0.3377,0.3377,0.3247,77
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,obesus.toikona,0.2941,0.3647,0.3412,85
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,obesus.toikona,0.2405,0.4177,0.3418,79
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,Railroad.Valley,0.6269,0.1642,0.209,67
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,Railroad.Valley,0.5441,0.2059,0.25,68
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,thalassinus,0.2308,0.2436,0.5256,78
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,thalassinus,0.2429,0.2857,0.4714,70
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1299,0.2468,0.6234,77
bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1605,0.2222,0.6173,81
bicolor.eurysomas,Lida.Pond,McNett.Ranch,mohavensis,0.0654,0.0374,0.8972,107
bicolor.eurysomas,Lida.Pond,McNett.Ranch,mohavensis,0.031,0.031,0.938,129
bicolor.eurysomas,Lida.Pond,McNett.Ranch,newarkensis,0.0253,0.0127,0.962,158
bicolor.eurysomas,Lida.Pond,McNett.Ranch,newarkensis,0.0221,0.0074,0.9706,136
bicolor.eurysomas,Lida.Pond,McNett.Ranch,obesus.lahontan,0.0385,0.0288,0.9327,104
bicolor.eurysomas,Lida.Pond,McNett.Ranch,obesus.lahontan,0.0337,0.0899,0.8764,89
bicolor.eurysomas,Lida.Pond,McNett.Ranch,obesus.snyderi,0.0364,0.0455,0.9182,110
bicolor.eurysomas,Lida.Pond,McNett.Ranch,obesus.snyderi,0.0556,0.0185,0.9259,108
bicolor.eurysomas,Lida.Pond,McNett.Ranch,obesus.toikona,0.0194,0.0485,0.932,103
bicolor.eurysomas,Lida.Pond,McNett.Ranch,obesus.toikona,0.0396,0.0495,0.9109,101
bicolor.eurysomas,Lida.Pond,McNett.Ranch,Railroad.Valley,0.0385,0.0308,0.9308,130
bicolor.eurysomas,Lida.Pond,McNett.Ranch,Railroad.Valley,0.0543,0.0217,0.9239,92
bicolor.eurysomas,Lida.Pond,McNett.Ranch,thalassinus,0.0167,0.0083,0.975,120
bicolor.eurysomas,Lida.Pond,McNett.Ranch,thalassinus,0,0.055,0.945,109
bicolor.eurysomas,Lida.Pond,McNett.Ranch,thalassinus.vaccaceps,0.0122,0.0122,0.9756,164
bicolor.eurysomas,Lida.Pond,McNett.Ranch,thalassinus.vaccaceps,0.0068,0.0135,0.9797,148
bicolor.eurysomas,Lida.Pond,mohavensis,newarkensis,0.2632,0.25,0.4868,76
bicolor.eurysomas,Lida.Pond,mohavensis,newarkensis,0.2069,0.3218,0.4713,87
bicolor.eurysomas,Lida.Pond,mohavensis,obesus.lahontan,0.3111,0.3556,0.3333,45
bicolor.eurysomas,Lida.Pond,mohavensis,obesus.lahontan,0.2833,0.4667,0.25,60
bicolor.eurysomas,Lida.Pond,mohavensis,obesus.snyderi,0.2895,0.3684,0.3421,76
bicolor.eurysomas,Lida.Pond,mohavensis,obesus.snyderi,0.3585,0.3208,0.3208,53
bicolor.eurysomas,Lida.Pond,mohavensis,obesus.toikona,0.3086,0.3827,0.3086,81
bicolor.eurysomas,Lida.Pond,mohavensis,obesus.toikona,0.2967,0.3736,0.3297,91
bicolor.eurysomas,Lida.Pond,mohavensis,Railroad.Valley,0.2985,0.2985,0.403,67
bicolor.eurysomas,Lida.Pond,mohavensis,Railroad.Valley,0.2063,0.4603,0.3333,63
bicolor.eurysomas,Lida.Pond,mohavensis,thalassinus,0.1944,0.2778,0.5278,72
bicolor.eurysomas,Lida.Pond,mohavensis,thalassinus,0.1642,0.3433,0.4925,67
bicolor.eurysomas,Lida.Pond,mohavensis,thalassinus.vaccaceps,0.2111,0.1889,0.6,90
bicolor.eurysomas,Lida.Pond,mohavensis,thalassinus.vaccaceps,0.1356,0.2034,0.661,59
bicolor.eurysomas,Lida.Pond,newarkensis,obesus.lahontan,0.1667,0.6389,0.1944,72
bicolor.eurysomas,Lida.Pond,newarkensis,obesus.lahontan,0.125,0.625,0.25,56
bicolor.eurysomas,Lida.Pond,newarkensis,obesus.snyderi,0.2069,0.569,0.2241,58
bicolor.eurysomas,Lida.Pond,newarkensis,obesus.snyderi,0.2449,0.449,0.3061,49
bicolor.eurysomas,Lida.Pond,newarkensis,obesus.toikona,0.2361,0.4861,0.2778,72
bicolor.eurysomas,Lida.Pond,newarkensis,obesus.toikona,0.2097,0.4194,0.371,62
bicolor.eurysomas,Lida.Pond,newarkensis,Railroad.Valley,0.2373,0.4576,0.3051,59
bicolor.eurysomas,Lida.Pond,newarkensis,Railroad.Valley,0.2881,0.4746,0.2373,59
bicolor.eurysomas,Lida.Pond,newarkensis,thalassinus,0.2333,0.2833,0.4833,60
bicolor.eurysomas,Lida.Pond,newarkensis,thalassinus,0.3016,0.4127,0.2857,63
bicolor.eurysomas,Lida.Pond,newarkensis,thalassinus.vaccaceps,0.2703,0.2703,0.4595,74
bicolor.eurysomas,Lida.Pond,newarkensis,thalassinus.vaccaceps,0.1702,0.2979,0.5319,47
bicolor.eurysomas,Lida.Pond,obesus.lahontan,obesus.snyderi,0.2535,0.3239,0.4225,71
bicolor.eurysomas,Lida.Pond,obesus.lahontan,obesus.snyderi,0.1379,0.3966,0.4655,58
bicolor.eurysomas,Lida.Pond,obesus.lahontan,obesus.toikona,0.2985,0.3582,0.3433,67
bicolor.eurysomas,Lida.Pond,obesus.lahontan,obesus.toikona,0.2958,0.2676,0.4366,71
bicolor.eurysomas,Lida.Pond,obesus.lahontan,Railroad.Valley,0.3019,0.3774,0.3208,53
bicolor.eurysomas,Lida.Pond,obesus.lahontan,Railroad.Valley,0.3538,0.2308,0.4154,65
bicolor.eurysomas,Lida.Pond,obesus.lahontan,thalassinus,0.15,0.2667,0.5833,60
bicolor.eurysomas,Lida.Pond,obesus.lahontan,thalassinus,0.209,0.1791,0.6119,67
bicolor.eurysomas,Lida.Pond,obesus.lahontan,thalassinus.vaccaceps,0.1912,0.1765,0.6324,68
bicolor.eurysomas,Lida.Pond,obesus.lahontan,thalassinus.vaccaceps,0.125,0.3214,0.5536,56
bicolor.eurysomas,Lida.Pond,obesus.snyderi,obesus.toikona,0.4423,0.3077,0.25,52
bicolor.eurysomas,Lida.Pond,obesus.snyderi,obesus.toikona,0.3788,0.3333,0.2879,66
bicolor.eurysomas,Lida.Pond,obesus.snyderi,Railroad.Valley,0.1897,0.4138,0.3966,58
bicolor.eurysomas,Lida.Pond,obesus.snyderi,Railroad.Valley,0.2424,0.3333,0.4242,66
bicolor.eurysomas,Lida.Pond,obesus.snyderi,thalassinus,0.2586,0.2414,0.5,58
bicolor.eurysomas,Lida.Pond,obesus.snyderi,thalassinus,0.2931,0.2241,0.4828,58
bicolor.eurysomas,Lida.Pond,obesus.snyderi,thalassinus.vaccaceps,0.1765,0.2549,0.5686,51
bicolor.eurysomas,Lida.Pond,obesus.snyderi,thalassinus.vaccaceps,0.1613,0.2097,0.629,62
bicolor.eurysomas,Lida.Pond,obesus.toikona,Railroad.Valley,0.2603,0.3425,0.3973,73
bicolor.eurysomas,Lida.Pond,obesus.toikona,Railroad.Valley,0.3108,0.3649,0.3243,74
bicolor.eurysomas,Lida.Pond,obesus.toikona,thalassinus,0.2373,0.2203,0.5424,59
bicolor.eurysomas,Lida.Pond,obesus.toikona,thalassinus,0.2273,0.2273,0.5455,66
bicolor.eurysomas,Lida.Pond,obesus.toikona,thalassinus.vaccaceps,0.1746,0.2063,0.619,63
bicolor.eurysomas,Lida.Pond,obesus.toikona,thalassinus.vaccaceps,0.1667,0.1667,0.6667,78
bicolor.eurysomas,Lida.Pond,Railroad.Valley,thalassinus,0.1739,0.2391,0.587,46
bicolor.eurysomas,Lida.Pond,Railroad.Valley,thalassinus,0.2192,0.2603,0.5205,73
bicolor.eurysomas,Lida.Pond,Railroad.Valley,thalassinus.vaccaceps,0.1143,0.1857,0.7,70
bicolor.eurysomas,Lida.Pond,Railroad.Valley,thalassinus.vaccaceps,0.2105,0.1754,0.614,57
bicolor.eurysomas,Lida.Pond,thalassinus,thalassinus.vaccaceps,0.3953,0.1628,0.4419,43
bicolor.eurysomas,Lida.Pond,thalassinus,thalassinus.vaccaceps,0.2407,0.2778,0.4815,54
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,mohavensis,0.3117,0.2078,0.4805,77
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,mohavensis,0.4194,0.1774,0.4032,62
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,newarkensis,0.225,0.2625,0.5125,80
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,newarkensis,0.194,0.1493,0.6567,67
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,obesus.lahontan,0.4242,0.3182,0.2576,66
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,obesus.lahontan,0.3125,0.3333,0.3542,48
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,obesus.snyderi,0.3827,0.2222,0.3951,81
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,obesus.snyderi,0.3438,0.2656,0.3906,64
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,obesus.toikona,0.3662,0.2394,0.3944,71
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,obesus.toikona,0.2875,0.275,0.4375,80
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,Railroad.Valley,0.1667,0.55,0.2833,60
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,Railroad.Valley,0.2121,0.5152,0.2727,66
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus,0.2208,0.2468,0.5325,77
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus,0.2361,0.2083,0.5556,72
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus.vaccaceps,0.2329,0.1096,0.6575,73
bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus.vaccaceps,0.2462,0.1385,0.6154,65
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,newarkensis,0.1754,0.3333,0.4912,57
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,newarkensis,0.2653,0.3265,0.4082,49
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,obesus.lahontan,0.2273,0.4318,0.3409,44
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,obesus.lahontan,0.2157,0.4902,0.2941,51
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,obesus.snyderi,0.5143,0.2286,0.2571,35
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,obesus.snyderi,0.3077,0.3333,0.359,39
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,obesus.toikona,0.3818,0.3091,0.3091,55
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,obesus.toikona,0.3286,0.3143,0.3571,70
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,Railroad.Valley,0.1379,0.7586,0.1034,58
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,Railroad.Valley,0.1429,0.6071,0.25,56
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,thalassinus,0.2143,0.3214,0.4643,56
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,thalassinus,0.234,0.234,0.5319,47
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,thalassinus.vaccaceps,0.16,0.16,0.68,50
bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,thalassinus.vaccaceps,0.1667,0.1481,0.6852,54
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,obesus.lahontan,0.1404,0.5789,0.2807,57
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,obesus.lahontan,0.18,0.52,0.3,50
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,obesus.snyderi,0.2642,0.434,0.3019,53
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,obesus.snyderi,0.2353,0.5098,0.2549,51
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,obesus.toikona,0.2857,0.3968,0.3175,63
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,obesus.toikona,0.2639,0.4861,0.25,72
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,Railroad.Valley,0.0938,0.7969,0.1094,64
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,Railroad.Valley,0.082,0.7377,0.1803,61
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,thalassinus,0.3404,0.2979,0.3617,47
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,thalassinus,0.2917,0.3542,0.3542,48
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,thalassinus.vaccaceps,0.2,0.2,0.6,55
bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,thalassinus.vaccaceps,0.1754,0.2982,0.5263,57
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,obesus.snyderi,0.3091,0.2909,0.4,55
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,obesus.snyderi,0.2444,0.2889,0.4667,45
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,obesus.toikona,0.3529,0.2157,0.4314,51
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,obesus.toikona,0.3571,0.2321,0.4107,56
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,Railroad.Valley,0.2,0.6222,0.1778,45
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,Railroad.Valley,0.1154,0.6538,0.2308,52
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus,0.2453,0.1509,0.6038,53
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus,0.2381,0.1429,0.619,42
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus.vaccaceps,0.1186,0.1864,0.6949,59
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus.vaccaceps,0.0984,0.1475,0.7541,61
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,obesus.toikona,0.4559,0.3235,0.2206,68
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,obesus.toikona,0.6111,0.2222,0.1667,36
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,Railroad.Valley,0.1136,0.6818,0.2045,44
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,Railroad.Valley,0.1754,0.7018,0.1228,57
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus,0.254,0.3175,0.4286,63
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus,0.2667,0.2889,0.4444,45
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus.vaccaceps,0.2273,0.197,0.5758,66
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus.vaccaceps,0.1967,0.2131,0.5902,61
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,Railroad.Valley,0.129,0.7419,0.129,62
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,Railroad.Valley,0.1132,0.7736,0.1132,53
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,thalassinus,0.2407,0.2407,0.5185,54
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,thalassinus,0.2931,0.2931,0.4138,58
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,thalassinus.vaccaceps,0.2766,0.2128,0.5106,47
bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,thalassinus.vaccaceps,0.2459,0.1639,0.5902,61
bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus,0.1017,0.1356,0.7627,59
bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus,0.125,0.0893,0.7857,56
bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus.vaccaceps,0.0556,0.0556,0.8889,72
bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus.vaccaceps,0.046,0.069,0.8851,87
bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus,thalassinus.vaccaceps,0.5294,0.1176,0.3529,34
bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus,thalassinus.vaccaceps,0.3036,0.2321,0.4643,56
bicolor.eurysomas,McNett.Ranch,mohavensis,newarkensis,0.2368,0.3289,0.4342,76
bicolor.eurysomas,McNett.Ranch,mohavensis,newarkensis,0.22,0.4,0.38,50
bicolor.eurysomas,McNett.Ranch,mohavensis,obesus.lahontan,0.2857,0.4821,0.2321,56
bicolor.eurysomas,McNett.Ranch,mohavensis,obesus.lahontan,0.2909,0.3636,0.3455,55
bicolor.eurysomas,McNett.Ranch,mohavensis,obesus.snyderi,0.2903,0.371,0.3387,62
bicolor.eurysomas,McNett.Ranch,mohavensis,obesus.snyderi,0.2889,0.3778,0.3333,45
bicolor.eurysomas,McNett.Ranch,mohavensis,obesus.toikona,0.2838,0.3649,0.3514,74
bicolor.eurysomas,McNett.Ranch,mohavensis,obesus.toikona,0.3103,0.3218,0.3678,87
bicolor.eurysomas,McNett.Ranch,mohavensis,Railroad.Valley,0.1897,0.3966,0.4138,58
bicolor.eurysomas,McNett.Ranch,mohavensis,Railroad.Valley,0.2812,0.375,0.3438,64
bicolor.eurysomas,McNett.Ranch,mohavensis,thalassinus,0.2115,0.2885,0.5,52
bicolor.eurysomas,McNett.Ranch,mohavensis,thalassinus,0.1379,0.2241,0.6379,58
bicolor.eurysomas,McNett.Ranch,mohavensis,thalassinus.vaccaceps,0.1705,0.2159,0.6136,88
bicolor.eurysomas,McNett.Ranch,mohavensis,thalassinus.vaccaceps,0.1757,0.2162,0.6081,74
bicolor.eurysomas,McNett.Ranch,newarkensis,obesus.lahontan,0.2281,0.5965,0.1754,57
bicolor.eurysomas,McNett.Ranch,newarkensis,obesus.lahontan,0.2051,0.5897,0.2051,78
bicolor.eurysomas,McNett.Ranch,newarkensis,obesus.snyderi,0.2326,0.5116,0.2558,43
bicolor.eurysomas,McNett.Ranch,newarkensis,obesus.snyderi,0.1967,0.4754,0.3279,61
bicolor.eurysomas,McNett.Ranch,newarkensis,obesus.toikona,0.2027,0.5405,0.2568,74
bicolor.eurysomas,McNett.Ranch,newarkensis,obesus.toikona,0.2466,0.4247,0.3288,73
bicolor.eurysomas,McNett.Ranch,newarkensis,Railroad.Valley,0.1897,0.6034,0.2069,58
bicolor.eurysomas,McNett.Ranch,newarkensis,Railroad.Valley,0.2667,0.5,0.2333,60
bicolor.eurysomas,McNett.Ranch,newarkensis,thalassinus,0.2903,0.3548,0.3548,62
bicolor.eurysomas,McNett.Ranch,newarkensis,thalassinus,0.2051,0.3333,0.4615,39
bicolor.eurysomas,McNett.Ranch,newarkensis,thalassinus.vaccaceps,0.175,0.2875,0.5375,80
bicolor.eurysomas,McNett.Ranch,newarkensis,thalassinus.vaccaceps,0.209,0.2687,0.5224,67
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,obesus.snyderi,0.1786,0.3929,0.4286,56
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,obesus.snyderi,0.254,0.3651,0.381,63
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,obesus.toikona,0.2241,0.3276,0.4483,58
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,obesus.toikona,0.2857,0.3333,0.381,63
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,Railroad.Valley,0.2093,0.3488,0.4419,43
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,Railroad.Valley,0.2453,0.2264,0.5283,53
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,thalassinus,0.1379,0.3103,0.5517,58
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,thalassinus,0.1071,0.25,0.6429,56
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,thalassinus.vaccaceps,0.0926,0.2778,0.6296,54
bicolor.eurysomas,McNett.Ranch,obesus.lahontan,thalassinus.vaccaceps,0.1364,0.1818,0.6818,66
bicolor.eurysomas,McNett.Ranch,obesus.snyderi,obesus.toikona,0.443,0.3291,0.2278,79
bicolor.eurysomas,McNett.Ranch,obesus.snyderi,obesus.toikona,0.4267,0.28,0.2933,75
bicolor.eurysomas,McNett.Ranch,obesus.snyderi,Railroad.Valley,0.2917,0.4167,0.2917,48
bicolor.eurysomas,McNett.Ranch,obesus.snyderi,Railroad.Valley,0.2549,0.3922,0.3529,51
bicolor.eurysomas,McNett.Ranch,obesus.snyderi,thalassinus,0.2319,0.2899,0.4783,69
bicolor.eurysomas,McNett.Ranch,obesus.snyderi,thalassinus,0.3188,0.2319,0.4493,69
bicolor.eurysomas,McNett.Ranch,obesus.snyderi,thalassinus.vaccaceps,0.1791,0.2239,0.597,67
bicolor.eurysomas,McNett.Ranch,obesus.snyderi,thalassinus.vaccaceps,0.1803,0.2459,0.5738,61
bicolor.eurysomas,McNett.Ranch,obesus.toikona,Railroad.Valley,0.2933,0.36,0.3467,75
bicolor.eurysomas,McNett.Ranch,obesus.toikona,Railroad.Valley,0.2857,0.3429,0.3714,70
bicolor.eurysomas,McNett.Ranch,obesus.toikona,thalassinus,0.1404,0.2456,0.614,57
bicolor.eurysomas,McNett.Ranch,obesus.toikona,thalassinus,0.2923,0.2308,0.4769,65
bicolor.eurysomas,McNett.Ranch,obesus.toikona,thalassinus.vaccaceps,0.2162,0.1892,0.5946,74
bicolor.eurysomas,McNett.Ranch,obesus.toikona,thalassinus.vaccaceps,0.1852,0.2222,0.5926,54
bicolor.eurysomas,McNett.Ranch,Railroad.Valley,thalassinus,0.2241,0.2931,0.4828,58
bicolor.eurysomas,McNett.Ranch,Railroad.Valley,thalassinus,0.1905,0.2857,0.5238,63
bicolor.eurysomas,McNett.Ranch,Railroad.Valley,thalassinus.vaccaceps,0.1207,0.2586,0.6207,58
bicolor.eurysomas,McNett.Ranch,Railroad.Valley,thalassinus.vaccaceps,0.1316,0.2368,0.6316,76
bicolor.eurysomas,McNett.Ranch,thalassinus,thalassinus.vaccaceps,0.2667,0.24,0.4933,75
bicolor.eurysomas,McNett.Ranch,thalassinus,thalassinus.vaccaceps,0.2143,0.2143,0.5714,42
bicolor.eurysomas,mohavensis,newarkensis,obesus.lahontan,0.2222,0.5556,0.2222,36
bicolor.eurysomas,mohavensis,newarkensis,obesus.lahontan,0.2,0.6,0.2,50
bicolor.eurysomas,mohavensis,newarkensis,obesus.snyderi,0.26,0.46,0.28,50
bicolor.eurysomas,mohavensis,newarkensis,obesus.snyderi,0.3279,0.3115,0.3607,61
bicolor.eurysomas,mohavensis,newarkensis,obesus.toikona,0.3269,0.3077,0.3654,52
